丁,1249,1249,9328,接尾辞,名詞性名詞助数辞,*,*,丁,ちょう,*
丁目,1249,1249,10233,接尾辞,名詞性名詞助数辞,*,*,丁目,ちょうめ,*
次,1249,1249,16367,接尾辞,名詞性名詞助数辞,*,*,次,じ,*
合,1249,1249,11336,接尾辞,名詞性名詞助数辞,*,*,合,ごう,*
軒,1249,1249,11702,接尾辞,名詞性名詞助数辞,*,*,軒,けん,*
戸,1249,1249,16334,接尾辞,名詞性名詞助数辞,*,*,戸,こ,*
角形,1249,1249,10088,接尾辞,名詞性名詞助数辞,*,*,角形,かくけい,*
センチ,1249,1249,10653,接尾辞,名詞性名詞助数辞,*,*,センチ,せんち,*
メートル,1249,1249,10340,接尾辞,名詞性名詞助数辞,*,*,メートル,めーとる,*
センチメートル,1249,1249,10377,接尾辞,名詞性名詞助数辞,*,*,センチメートル,せんちめーとる,*
ｋｍ,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｋｍ,きろめーとる,*
ｍ,1249,1249,8425,接尾辞,名詞性名詞助数辞,*,*,ｍ,めーとる,*
ｃｍ,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｃｍ,せんちめーとる,*
ｍｍ,1249,1249,8402,接尾辞,名詞性名詞助数辞,*,*,ｍｍ,みりめーとる,*
マイル,1249,1249,10395,接尾辞,名詞性名詞助数辞,*,*,マイル,まいる,*
光秒,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,光秒,こうびょう,*
光年,1249,1249,10086,接尾辞,名詞性名詞助数辞,*,*,光年,こうねん,*
寸,1249,1249,10131,接尾辞,名詞性名詞助数辞,*,*,寸,すん,*
尺,1249,1249,10078,接尾辞,名詞性名詞助数辞,*,*,尺,しゃく,*
Å,1249,1249,4066,接尾辞,名詞性名詞助数辞,*,*,Å,おんぐすとろーむ,*
オングストローム,1249,1249,10377,接尾辞,名詞性名詞助数辞,*,*,オングストローム,おんぐすとろーむ,*
インチ,1249,1249,10377,接尾辞,名詞性名詞助数辞,*,*,インチ,いんち,*
ヤード,1249,1249,10365,接尾辞,名詞性名詞助数辞,*,*,ヤード,やーど,*
